player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,porpag,adjoe,pfr,year,pid,Rec,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,role,ht
Zach Collins,Gonzaga,WCC,39,43.1,120.6,24.8,67.6,70.32,12.2,23.2,4.4,20.2,0.1636901838865764,0.22023770195648462,0.743,0.18601157259838227,0.27678522002639283,0.672,0.014880925807870583,0.031249944196528223,0.476,9.8,1.5,71.5,Fr,2.63966,131.082,6.3,2017,48367,94.2,0.26668833,0.14136879517477052,0.1889877577599564,0.04464277742361175,0.08779746226643644,0.748,0.5085,0.029761851615741165,0.0357142219388894,0.8333,79.0742,77.1749,0.0046051703479100935,185.367,9.54386,2.60042,6.94344,9.97812,17.2308,4.31375,5.66437,1.6923,4.2051,5.8974,0.4103,0.4615,1.7692,10,C,84
Harry Giles,Duke,ACC,26,20.2,112.6,19.2,57.7,57.05,16.5,21.6,5.6,18,0.04013377926421405,0.0802675585284281,0.5,0.1505016722408027,0.2608695652173913,0.577,0,0,0,5.3,1.7,30.8,Fr,1.30167,119.553,7.8,2017,48428,99.8,0.50007219,0.11371237458193979,0.1505016722408027,0.03678929765886288,0.10367892976588629,0.7556,0.3548,0.05016722408026756,0.056856187290969896,0.8824,95.4631,87.1364,0.005578294314381271,67.7104,4.9697,2.01348,2.95622,3.14265,11.5,0.952695,2.18995,1.5769,2.2692,3.8462,0.3462,0.3462,0.6538,3.9231,C,82
Frank Jackson,Duke,ACC,36,60.5,116.4,20.4,56.4,59.8,3.1,8.2,12.6,15.4,0.08593746163506177,0.11383923489319871,0.755,0.09151781628668916,0.1696427814094726,0.539,0.056919617446599353,0.1439731500119866,0.395,0.2,1.3,36.3,Fr,3.24008,124.45,3.8,2017,48430,97.6,1.24487547,0.06696425581952865,0.10044638372929297,0.024553560467160507,0.0691963976801796,0.6667,0.3548,0.00446428372130191,0.00446428372130191,1,105.15,97.4997,0.0030298647188103933,132.144,4.07002,4.53684,-0.466824,4.00637,24.8889,3.37386,0.632511,0.6389,1.8611,2.5,1.6944,0.5556,0.0556,10.9444,Combo G,75
Jonathan Isaac,Florida St.,ACC,32,59.9,118.8,20,56.8,61.37,7.7,25,7.5,15.7,0.10978520286396182,0.14081145584725538,0.78,0.11813842482100238,0.19928400954653938,0.593,0.03699284009546539,0.10620525059665871,0.348,6.2,2.4,46.1,Fr,3.40819,124.439,3.3,2017,48431,98.6,0.77080003,0.08711217183770883,0.1276849642004773,0.031026252983293555,0.07159904534606205,0.6822,0.4333,0.0405727923627685,0.046539379474940336,0.8718,92.6767,85.7333,0.004684522673031026,213.687,8.94668,3.5937,5.35299,9.16264,26.1875,5.44522,3.71742,1.75,6.0938,7.8438,1.1562,1.1562,1.5312,11.9688,Stretch 4,82
Skylar Mays,LSU,SEC,31,57.3,102,21.8,47,53.44,2.6,8.3,27.9,23.9,0.0970463452557347,0.11954984560489057,0.812,0.08860753262480126,0.1940926905114694,0.457,0.029535844208267083,0.08860753262480126,0.333,0.3,3.1,42.3,Fr,1.85118,110.194,3.2,2017,48923,73.2,1.66181899,0.06751050104746761,0.1237692519203573,0.01969056280551139,0.06891696981928987,0.5455,0.2857,0.01406468771822242,0.015471156490044663,0.9091,113.329,108.702,0.0022646538223250194,128.43,0.488609,2.06842,-1.57981,0.893187,22.9355,1.57732,-0.684134,0.5484,1.7097,2.2581,3.6452,1.2903,0.0645,8.3226,Scoring PG,76
Jordan Bone,Tennessee,SEC,23,36.1,95.4,22.7,41.5,45.47,1.4,8,30.5,17.5,0.0666667259259786,0.08666674370377217,0.769,0.10444453728403313,0.26222245530884913,0.398,0.031111138765456677,0.10222231308650051,0.304,0,1.5,23.8,Fr,1.28696,105.89,2.6,2017,49185,66,2.06253154,0.05777782913584811,0.09777786469143528,0.046666708148185014,0.16222236641988125,0.5909,0.2877,0.0022222241975326197,0.0022222241975326197,1,106.022,100.452,0.004296937152833024,71.6197,-0.359841,0.698829,-1.05867,0.986244,19.5652,1.11441,-0.128164,0.2609,1.4348,1.6957,2.8696,0.5217,0,7.2174,Scoring PG,73
Grant Williams,Tennessee,SEC,31,63.9,107.6,25,52.5,57.01,12.2,12.8,9.4,17.4,0.15724815724815724,0.23714036617262424,0.663,0.14710311484505034,0.28406118728699375,0.518,0.015217563604660379,0.03931203931203931,0.387,7.7,1.7,73.3,Fr,3.10863,122.007,5.2,2017,49187,62,0.58064516,0.09891416343029247,0.15724815724815724,0.04818895141475787,0.12681303003883648,0.629,0.38,0.013949433304272014,0.015217563604660379,0.9167,99.412,94.1936,0.003907375762859634,164.321,8.18871,3.13597,5.05274,6.17928,25.4375,3.50846,2.67082,2.9375,2.9688,5.9062,1.125,0.8125,1.9062,12.5625,PF/C,77
Tony Bradley,North Carolina,ACC,37,34.3,123.3,21.4,56.4,58.21,18.2,19,7.4,11.5,0.11288016327282896,0.18319895350836177,0.616,0.17949796454859687,0.31828505053978,0.564,0,0,0,4.6,1,57.6,Fr,2.31591,133.074,5,2017,49377,95.2,0.92004869,0.13878708599118314,0.18504944798824421,0.040710878557413725,0.13138510807165338,0.75,0.3099,0.0351593951177664,0.042561373037296166,0.8261,96.9021,89.8191,0.003632964782684406,112.527,8.31686,5.25593,3.06093,6.86932,14.6053,5.13508,1.73424,2.5789,2.5526,5.1316,0.6053,0.2632,0.5789,7.0789,C,83
Tony Carr,Penn St.,B10,33,80.6,96.2,24.6,42.1,48.6,2.2,14,26.5,18,0.11162356474927825,0.14483388153418747,0.771,0.09963095035472769,0.24999988468640003,0.399,0.030442790386166794,0.09501840635682363,0.32,0.9,1.1,42,Fr,2.2572,107.111,2.7,2017,49590,90,1.61624646,0.039667878381974914,0.09040586235891956,0.059963071972752774,0.15774900472831885,0.4388,0.3801,0,9.225087995808119e-4,0,102.978,98.3529,0.0031558195775739954,185.854,0.493592,0.29381,0.199782,0.886826,32.8485,0.661974,0.224853,0.6667,4.1212,4.7879,4.2121,0.6667,0.2727,13.2121,Combo G,75
Cameron Johnson,Pittsburgh,ACC,33,82,121,16.3,58.7,61.61,2.5,12.8,14.4,12.6,0.05459513611932314,0.06733400121383187,0.811,0.04458602783078056,0.08735221779091702,0.51,0.07097367695512008,0.1701548409052238,0.417,1,1.7,26.1,So,3.88813,121.089,3.1,2017,52111,55.4,2.02631363,0.03548683847756004,0.053685217184001086,0.009099189353220523,0.03366700060691594,0.661,0.2703,0.004549594676610261,0.004549594676610261,1,109.386,101.674,0.0028235876465765673,188.16,6.08497,4.89016,1.19481,5.42229,33.303,3.81106,1.61123,0.697,3.8182,4.5152,2.3333,0.9394,0.3333,11.8788,Wing F,80
Jalen Johnson,Mississippi St.,SEC,24,29.3,108.7,15,51,54.01,2.1,9.5,4.3,14,0.05597964376590331,0.07888040712468193,0.71,0.035623409669211195,0.08651399491094147,0.412,0.06361323155216285,0.17048346055979643,0.373,1.5,1.2,30.7,Sr,1.11677,105.319,1.8,2021,45313,NA,0.64289389,0.017811704834605598,0.02544529262086514,0.017811704834605598,0.061068702290076333,0.7,0.2917,0,0,NA,103.743,100.305,0.0037466921119592876,56.3899,0.850925,1.31486,-0.46394,2.39783,16.375,1.75775,0.640077,0.2917,1.4167,1.7083,0.375,0.3333,0.2083,5.2083,Wing G,78
Jalen Johnson,Wake Forest,ACC,20,37.2,101.6,17.2,47.7,50.49,4.8,14.7,7.5,13.2,0.039795999583672616,0.052040922532494954,0.765,0.039795999583672616,0.08877569137896198,0.448,0.05816338400690613,0.17755138275792395,0.328,3.7,1.7,19.5,Sr,0.862602,101.188,2.9,2021,49189,70.8,1,0.0214286151604391,0.04591846105808378,0.018367384423233515,0.039795999583672616,0.4667,0.4615,0.0030612307372055855,0.006122461474411171,0.5,106.599,99.988,0.004519264325029235,56.106,2.57984,0.988979,1.59086,1.77537,16.3333,1.35776,0.417607,0.619,1.8095,2.4286,0.619,0.4286,0.5238,4.9524,Stretch 4,78
Corey Kispert,Gonzaga,WCC,32,79.2,131.2,20.7,64.4,67.38,3.8,13.9,9,10.7,0.08447937131630648,0.0962671905697446,0.878,0.11591355599214145,0.18467583497053044,0.628,0.0893909626719057,0.20333988212180745,0.44,1.4,1.5,24.8,Sr,5.75645,137.606,2.1,2021,51050,79,1.38095238,0.0962671905697446,0.12770137524557956,0.019646365422396856,0.05697445972495088,0.7538,0.3448,0.008840864440078585,0.008840864440078585,1,95.9101,91.98,0.003810333988212181,196.228,9.90794,8.1101,1.79784,10.4287,31.8125,8.80165,1.62708,0.9375,4.0312,4.9688,1.8125,0.9062,0.4375,18.5938,Wing G,79
Davion Mitchell,Baylor,B12,30,80.8,122.1,21.6,61.3,62,1.7,8.1,28.3,20.1,0.044147798616223186,0.06776173741094721,0.652,0.09753583415212098,0.1724844225005929,0.565,0.06468165843772233,0.14476371174156905,0.447,1.3,3.4,21.4,Jr,5.11247,130.825,2.9,2021,51367,88.4,2.26030492,0.07186850937524704,0.1139629220093203,0.025667324776873942,0.05852150049127259,0.6306,0.4386,0.0020533859821499157,0.0020533859821499157,1,95.1321,90.9567,0.004181166138433123,184.339,9.22088,7.12537,2.09551,9.52416,32.4667,6.38053,3.14363,0.4667,2.2,2.6667,5.5,1.9,0.3667,14.0667,Pure PG,74
Aaron Henry,Michigan St.,B10,28,80.9,100,26.9,48.2,52.07,4.8,14.6,25.2,19,0.08791208791208792,0.11538461538461539,0.762,0.15274725274725276,0.3098901098901099,0.493,0.026373626373626374,0.08901098901098901,0.296,4.1,2.4,28.9,Jr,3.30037,114.651,2.7,2021,65497,72,1.26250394,0.06263736263736264,0.11428571428571428,0.09010989010989011,0.1956043956043956,0.5481,0.4607,0.01098901098901099,0.014285714285714285,0.7692,99.9827,92.1819,0.004327340659340659,185.488,7.32699,2.79892,4.52807,7.26312,32.5,4.21888,3.04424,1.3929,4.25,5.6429,3.6071,1.3214,1.2857,15.3571,Wing G,78
Charles Bassey,Western Kentucky,CUSA,28,72.8,118.2,25.4,61.7,64.31,13.2,30.8,5.6,16.6,0.10328628799409578,0.13615010690130808,0.759,0.20657257598819156,0.31690111089097567,0.652,0.021126740726065046,0.06924876126876876,0.305,11.5,0.7,35.3,Jr,4.56721,128.897,3.1,2021,65800,99,0.30646256,0.16314538671794673,0.20774628380630628,0.04342718927024482,0.1091548270846694,0.7853,0.3978,0.08215954726803074,0.08802808635860436,0.9333,89.893,88.8427,0.004776662181537858,213.45,7.46447,2.87284,4.59163,8.89443,30.4286,6.38733,2.5071,3.2857,8.3214,11.6071,0.6786,0.3929,3.1071,17.6429,C,83
David Duke,Providence,BE,26,90.9,100.3,27.5,45.6,50.77,3,16.4,27.3,18.3,0.10269715935507844,0.1296681304988364,0.792,0.09647308909113428,0.2500001556017566,0.386,0.05290459724352525,0.13589220076278055,0.389,0.8,1.9,33.6,Jr,3.76562,115.087,3.2,2021,66040,90.8,1.51220744,0.062240702639441474,0.13589220076278055,0.03423238645169281,0.11410795483897604,0.458,0.3,0.012448140527888295,0.013485485571878985,0.9231,101.119,95.6181,0.004142741167681224,176.828,5.47728,3.2041,2.27318,4.672,37.0769,3.28649,1.38551,1,5.3462,6.3462,4.7692,1.1923,0.2692,16.8462,Combo G,77
Jared Butler,Baylor,B12,30,75.8,117.3,26.9,57.3,59.87,1.7,11.3,27.8,20,0.07776569306209535,0.09967152209367151,0.78,0.10952914515788079,0.20920066725155229,0.524,0.0843374417715682,0.20262891854207946,0.416,1.3,3.7,24.2,Jr,5.12431,133.982,3.2,2021,66113,80.8,1.69413758,0.07119394435262251,0.1117197280610384,0.03833520080525828,0.0974809391905139,0.6373,0.3933,0.005476457257894039,0.006571748709472847,0.8333,93.0658,88.9811,0.004408745245065985,187.727,9.75719,7.21463,2.54256,10.7422,30.4333,7.35138,3.39086,0.4333,2.8667,3.3,4.8,1.9667,0.3667,16.7333,Scoring PG,75
Kessler Edwards,Pepperdine,WCC,25,83.6,111.2,22.2,55.2,60.1,4.2,18.5,7.2,13.5,0.1013974573998037,0.11436689962535998,0.887,0.12379922124394638,0.22991283945304328,0.538,0.051877768902225146,0.13558962326717935,0.383,3.7,1.4,31.3,Jr,3.8231,118.192,2.6,2021,66410,43.2,0.67346265,0.05777296991384164,0.08724897497192412,0.06602625133010473,0.14266386448111915,0.6622,0.4628,0.012969442225556287,0.012969442225556287,1,100.998,97.2831,0.004101975187098943,172.384,4.43339,2.77887,1.65452,5.27019,33.9259,4.381,0.889188,1.2222,5.5926,6.8148,1.2222,0.963,1.2222,17.2222,Stretch 4,80
Ayo Dosunmu,Illinois,B10,28,78.4,110.8,29.4,52.6,56.64,3.9,15.8,29.2,18,0.11382099940528528,0.14532502602639102,0.783,0.18089408834054269,0.35264184637173207,0.513,0.03252028554436723,0.08434949063070249,0.386,0.6,1.8,33.3,Jr,5.51004,131.045,2.4,2021,66420,93.8,1.58065879,0.11483725832854676,0.1758127937242353,0.06605683001199593,0.17784531157075825,0.6532,0.3714,0.010162589232614757,0.010162589232614757,1,95.7054,88.8015,0.004702595891143223,194.087,8.56789,5.21167,3.35622,8.2811,35.1429,5.92089,2.36021,1.1071,5.2143,6.3214,5.25,1.1071,0.2143,20.1429,Combo G,77
Joel Ayayi,Gonzaga,WCC,32,77.8,129.2,16.4,64.8,66.63,6.6,18.6,12.6,15.1,0.05,0.064,0.781,0.113,0.165,0.685,0.037,0.095,0.389,0.6,1.8,24.6,Jr,4.54506,127.334,2.3,2021,66501,70,1.89133918,0.101,0.132,0.012,0.033,0.7652,0.3636,0.006,0.006,1,94.2153,90.3547,0.00398589,207.064,10.529,7.12616,3.40281,8.85822,31.25,6.24653,2.61169,1.5938,5.2812,6.875,2.7188,1.0625,0.1875,12.0938,Wing G,77
James Bouknight,Connecticut,BE,15,51.4,106.2,30.2,49.8,54.57,5.3,15,12.8,17.7,0.132631439335327,0.1705261362882776,0.778,0.15999983157912465,0.3031575756236046,0.528,0.046315740720272926,0.15789457063729406,0.293,0.9,2.2,37,So,4.56274,127.125,2.4,2021,70319,86.8,0.64285714,0.10947356897519056,0.16631561440461642,0.0505262626039341,0.1368419612189882,0.6582,0.3692,0.02526313130196705,0.02526313130196705,1,97.5146,92.9668,0.007866602245681847,85.7659,4.43505,3.90627,0.528775,7.92452,31.6667,6.1589,1.76562,1.5333,4.1333,5.6667,1.8,1.1333,0.2667,18.7333,Wing G,77
Franz Wagner,Michigan,B10,28,78.8,119.5,19.4,54.4,58.65,2.9,19.6,17.4,12.5,0.0744080501393009,0.089064181227345,0.835,0.10033812821814816,0.17812836245469,0.563,0.039458814467811076,0.11499425930619228,0.343,3.2,2.3,30.4,So,4.39131,125.382,2.8,2021,70394,90.2,2.33335933,0.07102586604205993,0.10484770701446944,0.02931226217608823,0.07328065544022057,0.6774,0.4,0.012401341689883482,0.012401341689883482,1,91.2358,84.4309,0.00528362544881583,201.179,11.3188,5.41689,5.9019,10.6092,31.6786,5.27693,5.33229,0.7143,5.8214,6.5357,3,1.25,1.0357,12.4643,Wing F,81
Nah'Shon Hyland,VCU,A10,24,73.3,106,28.7,54.9,59.6,0.6,15.7,15.1,19.2,0.1227152765375702,0.14229750151696968,0.862,0.1083549782193439,0.2010441764551682,0.539,0.0900782349052377,0.24281958974455378,0.371,0.6,3.3,32.1,So,3.95728,121.173,2.8,2021,70684,83.8,0.67567218,0.0861617899093578,0.13185364819462328,0.0221931883099861,0.06919052826054489,0.6535,0.3208,0.0052219266611731995,0.0052219266611731995,1,90.9492,88.5393,0.0055687409203750175,163.279,5.0055,3.39479,1.6107,7.39625,31.9167,5.09438,2.30186,0.1667,4.5417,4.7083,2.0833,1.875,0.1667,19.4583,Combo G,75
Chris Duarte,Oregon,P12,26,79.1,120.2,22.5,63.3,65.73,2.8,14,14.9,17.5,0.07223481189716381,0.08916484593556158,0.81,0.11173822465342527,0.17720102293522996,0.631,0.06884880508948425,0.1625283267686186,0.424,2.8,3.3,26.2,Sr,5.38025,130.756,1.6,2021,70910,52.8,1.15256477,0.07110614296127063,0.1015802042303866,0.04063208169215465,0.07562081870484336,0.7,0.5373,0.015801365102504582,0.016930034038397768,0.9333,98.5419,92.1947,0.0046793033945621175,179.834,9.33922,6.49636,2.84286,10.4076,34.0769,7.4533,2.95432,0.7692,3.8846,4.6538,2.6154,1.9231,0.8077,17.1154,Wing G,78
Tre Mann,Florida,SEC,24,76.2,109.9,25.9,53.6,57.93,2.6,17.1,22.3,19.6,0.09660564323170419,0.11618786821110369,0.831,0.11488238654581039,0.23237573642220738,0.494,0.0587466749381985,0.14621394651284958,0.402,0.6,2.4,30.7,So,4.27997,124.102,3,2021,70993,96,1.22059082,0.060052156603491794,0.1005220882275841,0.0613576382687851,0.1449084648475563,0.5974,0.4234,0,0,NA,98.18,92.484,0.005001365533821896,154.151,5.83219,4.25241,1.57978,6.30341,31.9167,4.67312,1.63029,0.6667,4.9583,5.625,3.4583,1.375,0.1667,16.0417,Wing G,77
Matthew Hurt,Duke,ACC,24,80.7,129.7,21,64.9,66.09,5.1,17,8.1,9.8,0.070242656449553,0.0970625798212005,0.724,0.13793103448275862,0.21711366538952745,0.635,0.07151979565772669,0.16091954022988506,0.444,2.1,1.3,25.7,So,5.82253,137.223,3.9,2021,71038,97.8,1.14279591,0.06130268199233716,0.08173690932311622,0.07662835249042145,0.13537675606641125,0.75,0.566,0.010217113665389528,0.010217113665389528,1,103.857,98.3338,0.004138531289910601,133.502,7.06782,6.98262,0.0851986,8.88233,32.625,8.14959,0.732738,1.4583,4.6667,6.125,1.3333,0.7083,0.6667,18.2917,Stretch 4,81
Miles McBride,West Virginia,B12,29,84.3,117.9,23,49.3,54.34,3.7,9.2,28.6,13.2,0.10090821429191292,0.1241171035790529,0.813,0.11099903572110421,0.25428870001562054,0.437,0.04641777857427994,0.11200811786402334,0.414,1,3.2,33.9,So,5.32961,130.783,2,2021,71636,40.2,2.66037433,0.043390532145522555,0.0726539142901773,0.06760850357558165,0.18163478572544325,0.5972,0.3722,0.008072657143353033,0.008072657143353033,1,101.25,95.532,0.0037474485358016283,187.987,9.10484,7.2145,1.89034,8.84555,34.1724,6.32612,2.51944,1.1724,2.7241,3.8966,4.8621,1.8966,0.3103,15.7931,Scoring PG,74
Max Abmas,Oral Roberts,Sum,26,95.8,121.8,28.9,58.1,63.03,1.4,7.9,22.3,12.3,0.140197368817322,0.15681335326974535,0.894,0.12358138436489866,0.2398932755318621,0.515,0.10073440574281656,0.2326237823339269,0.433,0.4,2.1,33.2,So,6.63947,135.193,2.3,2021,71751,NA,1.64616182,0.06750243683796986,0.1173503901952399,0.0560789475269288,0.12254288533662219,0.5752,0.4576,0,0,NA,108.12,106.685,0.002840294842336116,166.477,4.93989,7.13921,-2.19932,6.54942,37.0357,7.27266,-0.72324600000000006,0.4286,2.7857,3.2143,3.8214,1.4643,0.1786,24.6071,Scoring PG,73
Jeremiah Robinson-Earl,Villanova,BE,25,85.8,114.1,24.1,53.4,55.84,8.6,21.2,13.5,11.8,0.06960556844547565,0.0974477958236659,0.714,0.15313225058004643,0.26682134570765664,0.574,0.026682134570765664,0.09512761020881672,0.28,2.3,1.7,26.9,So,4.96327,126.946,2.6,2021,71861,97,1.37500001,0.10208816705336428,0.1403712296983759,0.05104408352668214,0.12529002320185617,0.7273,0.4074,0.026682134570765664,0.02900232018561485,0.92,98.2071,92.6552,0.004778677494199537,173,7.18734,4.4496,2.73775,6.74995,34.48,5.20857,1.54138,2.48,6,8.48,2.2,0.96,0.64,15.72,Stretch 4,81
Kai Jones,Texas,B12,26,54.2,116.6,18.2,62.6,64.55,10,13.4,5.4,19.1,0.08585841240724766,0.12457887290463386,0.689,0.11784487977465365,0.18350131279196066,0.642,0.021885477672435677,0.05723894160483177,0.382,4.2,2.1,51.7,So,2.77885,120.814,4.6,2021,71905,89.8,0.44446049,0.10269339523219818,0.13804685916459428,0.01515148454245547,0.04545445362736641,0.7439,0.3333,0.0774409209947724,0.0841749141247526,0.92,95.5083,90.3704,0.004852784809188937,120.864,7.84197,4.01797,3.8239899999999998,6.66978,22.8462,3.67664,2.99314,1.9615,2.8846,4.8462,0.6154,0.8462,0.9231,8.8462,PF/C,83
Jalen Johnson,Alabama A&M,SWAC,15,73.3,106.1,27.2,56.2,57.69,11.7,14.6,8,16.4,0.0894854586129754,0.14093959731543623,0.635,0.232662192393736,0.40939597315436244,0.568,0,0.0044742729306487695,0,2.1,2,34.1,So,2.57453,110.568,3.9,2021,71990,NA,0.34286203,0.1789709172259508,0.2841163310961969,0.053691275167785234,0.12527964205816555,0.6299,0.4286,0.008948545861297539,0.011185682326621925,0.8,94.8766,103.874,0.005438970917225951,84.862,-0.0767934,0.521058,-0.597851,2.66421,29.8,2.74047,-0.0762611,3.2667,4.2,7.4667,0.8,1.0667,0.6,16.5333,PF/C,79
Cade Cunningham,Oklahoma St.,B12,27,78,104.1,28.6,51.6,57.46,2.3,16.2,20.2,22,0.13807534269358632,0.16317995045605657,0.846,0.11924688687173365,0.25732222956531997,0.463,0.06485357005304812,0.16213392513262032,0.4,2.3,2.5,38.9,Fr,4.33352,121.343,2.8,2021,72372,100,0.84543827,0.07008369667022943,0.11297073493111609,0.04811716487806796,0.14330546931076762,0.6204,0.3358,0.0073221772640538205,0.00941422791092634,0.7778,96.0766,89.9995,0.004679791774015015,207.722,6.28955,3.1998,3.08975,7.41636,35.4074,4.87999,2.53637,0.7037,5.4815,6.1852,3.4444,1.5926,0.7778,20.2222,Wing F,80
Scottie Barnes,Florida St.,ACC,24,58.9,107.5,25.3,53.1,54.78,7.4,11,31.6,22.4,0.06890747037651042,0.11092422060608993,0.621,0.14621829079893672,0.26050385142339305,0.561,0.01848737010101499,0.06722680036732723,0.275,2.1,3.4,33.8,Fr,2.97007,120.14,3.5,2021,72657,99,1.66102588,0.10252087056017403,0.1495796308173031,0.043697420238762705,0.11092422060608993,0.6854,0.3939,0.031932730174480436,0.0352940701928468,0.9048,97.4474,91.9916,0.005046043635571582,119.77,8.27087,4.94571,3.32516,7.19008,24.7917,4.19499,2.9951,1.4583,2.5417,4,4.0833,1.4583,0.4583,10.3333,Scoring PG,81
Josh Christopher,Arizona St.,P12,15,44.2,99.2,24.3,48.3,52.94,2.4,16.2,9.8,13.2,0.09865481911975238,0.12331852389969046,0.8,0.13004498883967358,0.2623321326593415,0.496,0.040358789639898696,0.13228714381966797,0.305,1.9,2.7,31.3,Fr,2.4801,109.494,4.3,2021,72758,98,0.80770784,0.07174895935981991,0.09865481911975238,0.05829602947985368,0.16367731353958917,0.7273,0.3562,0.02242154979994372,0.024663704779938095,0.9091,103.024,96.7446,0.00699991816134323,93.0764,2.53864,1.34261,1.19603,3.37013,29.7333,2.14686,1.22328,0.6667,4.0667,4.7333,1.4,1.4667,0.5333,14.2667,Wing G,77
Sharife Cooper,Auburn,SEC,12,36.4,107.5,34.4,42.7,51.95,2.2,11.3,51.9,19.9,0.21410600917482034,0.25944610523537054,0.825,0.14861475930958118,0.3198995666494374,0.465,0.03274562493261958,0.14357697085840893,0.228,0.7,1.6,56,Fr,5.69911,135.417,3.2,2021,72782,95.6,1.93997645,0.1158691343769616,0.2342571629795093,0.03274562493261958,0.08564240366992813,0.4946,0.3824,0.0025188942255861217,0.0025188942255861217,1,105.524,97.4675,0.008524995994958182,69.382,4.3021,5.65914,-1.35704,3.09314,33.0833,4.20987,-1.11673,0.6667,3.5833,4.25,8.0833,1,0.25,20.1667,Pure PG,73
Ziaire Williams,Stanford,P12,20,50.7,85,25.8,43.1,47.29,2.4,16.4,16.4,23.2,0.06989247311827956,0.08781362007168458,0.796,0.09498207885304659,0.2222222222222222,0.427,0.04121863799283154,0.14157706093189965,0.291,2.2,1.7,24.1,Fr,0.987053,95.6424,3.4,2021,72856,99.2,0.75862068,0.04659498207885305,0.08781362007168458,0.04838709677419355,0.13440860215053763,0.5306,0.36,0.017921146953405017,0.01971326164874552,0.9091,97.9783,92.0665,0.005992974910394265,110.371,0.164097,-1.89089,2.05499,-0.296141,27.9,-1.48173,1.18559,0.5,4.05,4.55,2.2,0.85,0.55,10.7,Wing F,80
Marcus Bagley,Arizona St.,P12,12,34.7,103.5,19.2,50.5,53.63,5.6,18.9,7.5,13.1,0.06571421061233072,0.09142846693889492,0.719,0.04571423346944746,0.09714274612257585,0.471,0.07142848979601166,0.20571405061251358,0.347,1.6,1.4,30.2,Fr,2.21919,107.411,3.9,2021,72858,94.6,0.87504688,0.03142853551024513,0.051428512653128394,0.014285697959202332,0.04571423346944746,0.6111,0.3125,0.011428558367361865,0.011428558367361865,1,105.198,98.2246,0.008308276219112893,66.8262,3.02306,2.63957,0.383487,2.71388,29.1667,2.61533,0.0985574,1.5,4.6667,6.1667,1.1667,0.75,0.4167,10.8333,Stretch 4,80
Jalen Suggs,Gonzaga,WCC,30,67.5,110.4,25.3,55.9,59.39,2.7,18,23.7,21.5,0.09907845515951055,0.1313365568393512,0.754,0.13709693213932272,0.23387123717884467,0.586,0.040322627099800806,0.1198158062394081,0.337,1.1,3.5,37.1,Fr,3.79887,123.251,3.6,2021,72863,98.2,1.54546071,0.11175128081944795,0.17511540911913492,0.024193576259880483,0.056451677939721126,0.6382,0.4286,0.01036867553994878,0.011520750599943088,0.9,90.185,85.8594,0.0047683119450598445,209.261,9.32632,4.85317,4.47315,8.4834,28.9333,4.37217,4.11123,0.6,4.7333,5.3333,4.5333,1.9,0.3333,14.3,Combo G,76
Evan Mobley,USC,P12,33,83.6,119.4,23.4,59.5,62.4,9.7,18.8,14.1,16.6,0.11964283577806505,0.1723213977997504,0.694,0.16517854193240322,0.26874995200893714,0.615,0.01071428380102075,0.035714279336735835,0.3,8.7,1.4,56.6,Fr,5.41065,131.894,2.1,2021,72870,99.6,1.06756154,0.10089283912627874,0.128571405612249,0.0642857028061245,0.14017854639668814,0.7847,0.4586,0.05624998995535894,0.05892856090561412,0.9545,90.38,84.147,0.004465293845483242,256.359,13.0012,5.53482,7.46638,12.6405,33.9394,7.388,5.25248,2.7273,5.9394,8.6667,2.3939,0.7879,2.8485,16.3636,C,84
